Row_ID,Order_ID,Product_ID,Category,Sub_Category,Segment
15695,ES-2011-3654318,OFF-BI-10001808,Office Supplies,Binders,Corporate
13958,ES-2011-2413369,TEC-AC-10004808,Technology,Accessories,Consumer
23364,IN-2011-12526,OFF-AP-10003860,Office Supplies,Appliances,Consumer
46327,ET-2011-6720,OFF-SAN-10003687,Office Supplies,Art,Consumer
23362,IN-2011-12526,TEC-AC-10002649,Technology,Accessories,Consumer
17109,IT-2011-5781543,OFF-SU-10001021,Office Supplies,Supplies,Corporate
23361,IN-2011-12526,FUR-FU-10001770,Furniture,Furnishings,Consumer
23363,IN-2011-12526,TEC-PH-10001884,Technology,Phones,Consumer
5783,MX-2011-120082,TEC-CO-10004081,Technology,Copiers,Corporate
13192,ES-2011-4154402,TEC-PH-10003774,Technology,Phones,Corporate
35317,CA-2011-154963,FUR-CH-10004698,Furniture,Chairs,Consumer
437,US-2011-122651,FUR-TA-10002088,Furniture,Tables,Home Office
14497,ES-2011-1868803,OFF-AR-10002816,Office Supplies,Art,Consumer
14496,ES-2011-1868803,OFF-FA-10002264,Office Supplies,Fasteners,Consumer
33454,CA-2011-124646,OFF-ST-10001469,Office Supplies,Storage,Consumer
7424,MX-2011-136630,FUR-BO-10001201,Furniture,Bookcases,Home Office
16249,ES-2011-1259965,OFF-AR-10002681,Office Supplies,Art,Consumer
48896,TU-2011-4480,OFF-HAM-10004896,Office Supplies,Appliances,Corporate
13955,ES-2011-2413369,OFF-PA-10001662,Office Supplies,Paper,Consumer
6905,MX-2011-107643,FUR-CH-10002291,Furniture,Chairs,Corporate
35318,CA-2011-154963,TEC-PH-10004093,Technology,Phones,Consumer
46724,RS-2011-5580,OFF-STA-10004885,Office Supplies,Art,Corporate
46326,ET-2011-6720,OFF-ROG-10001399,Office Supplies,Storage,Consumer
14498,ES-2011-1868803,OFF-PA-10004343,Office Supplies,Paper,Consumer
13191,ES-2011-4154402,OFF-AR-10003651,Office Supplies,Art,Corporate
9474,MX-2011-149944,OFF-FA-10001029,Office Supplies,Fasteners,Consumer
464,MX-2011-158680,FUR-FU-10000850,Furniture,Furnishings,Corporate
13185,ES-2011-4154402,OFF-AR-10000491,Office Supplies,Art,Corporate
15694,ES-2011-3654318,OFF-FA-10000520,Office Supplies,Fasteners,Corporate
22475,IN-2011-24986,OFF-BI-10000871,Office Supplies,Binders,Consumer
13956,ES-2011-2413369,OFF-PA-10004468,Office Supplies,Paper,Consumer
46992,CA-2011-8330,OFF-IBI-10000684,Office Supplies,Binders,Home Office
40297,CA-2011-133389,OFF-BI-10001553,Office Supplies,Binders,Consumer
29687,IN-2011-41254,OFF-SU-10000178,Office Supplies,Supplies,Corporate
44284,TU-2011-8580,OFF-AVE-10000608,Office Supplies,Binders,Consumer
438,US-2011-122651,OFF-BI-10001199,Office Supplies,Binders,Home Office
7665,MX-2012-103954,FUR-TA-10004308,Furniture,Tables,Consumer
28367,IN-2012-26099,TEC-CO-10003506,Technology,Copiers,Corporate
34816,CA-2012-124975,FUR-TA-10002645,Furniture,Tables,Home Office
1824,MX-2012-143112,TEC-PH-10004404,Technology,Phones,Corporate
20516,ID-2012-56612,OFF-AP-10003275,Office Supplies,Appliances,Consumer
40129,CA-2012-153423,OFF-BI-10000545,Office Supplies,Binders,Consumer
25470,IN-2012-46903,TEC-PH-10002104,Technology,Phones,Corporate
25469,IN-2012-46903,FUR-CH-10003009,Furniture,Chairs,Corporate
17609,ES-2012-1607446,FUR-BO-10001873,Furniture,Bookcases,Home Office
17607,ES-2012-1607446,TEC-MA-10001934,Technology,Machines,Home Office
28368,IN-2012-26099,TEC-PH-10001585,Technology,Phones,Corporate
9973,MX-2012-106243,FUR-TA-10000750,Furniture,Tables,Consumer
17608,ES-2012-1607446,TEC-CO-10004558,Technology,Copiers,Home Office
18224,ES-2012-5836794,OFF-ST-10003446,Office Supplies,Storage,Consumer
969,MX-2012-113523,TEC-CO-10004981,Technology,Copiers,Consumer
25458,IN-2012-37474,TEC-AC-10000483,Technology,Accessories,Consumer
19954,ES-2012-1103132,OFF-SU-10003456,Office Supplies,Supplies,Consumer
28365,IN-2012-26099,FUR-CH-10000608,Furniture,Chairs,Corporate
25455,IN-2012-37474,TEC-AC-10003217,Technology,Accessories,Consumer
28366,IN-2012-26099,TEC-PH-10000730,Technology,Phones,Corporate
26098,IN-2012-14640,FUR-BO-10003384,Furniture,Bookcases,Corporate
18225,ES-2012-5836794,OFF-BI-10003616,Office Supplies,Binders,Consumer
25459,IN-2012-37474,OFF-PA-10003899,Office Supplies,Paper,Consumer
25456,IN-2012-37474,TEC-MA-10003330,Technology,Machines,Consumer
26099,IN-2012-14640,OFF-SU-10001686,Office Supplies,Supplies,Corporate
25468,IN-2012-46903,OFF-BI-10003806,Office Supplies,Binders,Corporate
25457,IN-2012-37474,OFF-FA-10000027,Office Supplies,Fasteners,Consumer
8925,MX-2012-106880,OFF-SU-10001132,Office Supplies,Supplies,Consumer
48679,UP-2012-2810,OFF-ACC-10002343,Office Supplies,Binders,Consumer
7664,MX-2012-103954,OFF-AR-10000150,Office Supplies,Art,Consumer
25471,IN-2012-46903,OFF-SU-10004705,Office Supplies,Supplies,Corporate
1826,MX-2012-143112,OFF-AR-10001072,Office Supplies,Art,Corporate
1825,MX-2012-143112,OFF-EN-10000338,Office Supplies,Envelopes,Corporate
42992,SO-2012-7640,OFF-AVE-10001473,Office Supplies,Labels,Home Office
20875,ID-2012-57655,OFF-LA-10001672,Office Supplies,Labels,Consumer
8924,MX-2012-106880,OFF-BI-10002715,Office Supplies,Binders,Consumer
46821,IZ-2012-4210,OFF-WIL-10001889,Office Supplies,Binders,Corporate
16068,ES-2012-5708011,OFF-AR-10003031,Office Supplies,Art,Consumer
31636,CA-2012-128167,OFF-FA-10000490,Office Supplies,Fasteners,Consumer
21409,IN-2013-39413,TEC-CO-10000666,Technology,Copiers,Consumer
36524,CA-2013-119865,FUR-BO-10003272,Furniture,Bookcases,Consumer
41909,ML-2013-5500,FUR-IKE-10000619,Furniture,Bookcases,Home Office
42631,TU-2013-3960,FUR-HAR-10002697,Furniture,Chairs,Consumer
10666,IT-2013-1127161,TEC-CO-10002916,Technology,Copiers,Consumer
36523,CA-2013-119865,OFF-BI-10003007,Office Supplies,Binders,Consumer
41908,ML-2013-5500,TEC-CAN-10002843,Technology,Copiers,Home Office
49882,CG-2013-3060,OFF-ACC-10000808,Office Supplies,Binders,Consumer
45356,TU-2013-9190,FUR-SAU-10004653,Furniture,Bookcases,Corporate
51249,MO-2013-5330,OFF-WIL-10003299,Office Supplies,Binders,Home Office
42042,PL-2013-120,OFF-FIS-10002924,Office Supplies,Supplies,Corporate
21410,IN-2013-39413,OFF-AR-10000179,Office Supplies,Art,Consumer
51246,MO-2013-5330,OFF-BIN-10000327,Office Supplies,Art,Home Office
1925,MX-2013-145240,OFF-FA-10004410,Office Supplies,Fasteners,Consumer
26623,IN-2013-29326,TEC-PH-10002428,Technology,Phones,Consumer
41910,ML-2013-5500,OFF-CAR-10000202,Office Supplies,Binders,Home Office
8115,MX-2013-167612,OFF-FA-10001871,Office Supplies,Fasteners,Consumer
6333,US-2013-110366,OFF-SU-10000066,Office Supplies,Supplies,Home Office
41911,ML-2013-5500,OFF-BOS-10001375,Office Supplies,Art,Home Office
41912,ML-2013-5500,OFF-HOO-10001248,Office Supplies,Appliances,Home Office
8114,MX-2013-167612,OFF-FA-10003885,Office Supplies,Fasteners,Consumer
51247,MO-2013-5330,OFF-AVE-10004308,Office Supplies,Binders,Home Office
42309,TU-2013-9240,OFF-ACC-10002343,Office Supplies,Binders,Consumer
42085,EG-2013-7220,OFF-BIN-10000837,Office Supplies,Art,Consumer
45355,TU-2013-9190,OFF-SME-10004247,Office Supplies,Storage,Corporate
42043,PL-2013-120,OFF-AVE-10004308,Office Supplies,Binders,Corporate
36522,CA-2013-119865,OFF-BI-10001553,Office Supplies,Binders,Consumer
21411,IN-2013-39413,OFF-LA-10002744,Office Supplies,Labels,Consumer
45354,TU-2013-9190,OFF-AVE-10002024,Office Supplies,Binders,Corporate
8113,MX-2013-167612,OFF-FA-10001476,Office Supplies,Fasteners,Consumer
51248,MO-2013-5330,OFF-WIL-10003774,Office Supplies,Binders,Home Office
42310,TU-2013-9240,OFF-ACC-10003788,Office Supplies,Binders,Consumer
39955,CA-2013-168361,OFF-BI-10003727,Office Supplies,Binders,Corporate
39193,CA-2014-124744,OFF-PA-10001970,Office Supplies,Paper,Home Office
25354,ID-2014-39042,OFF-EN-10002119,Office Supplies,Envelopes,Corporate
20241,ES-2014-2210580,OFF-BI-10001808,Office Supplies,Binders,Home Office
20242,ES-2014-2210580,OFF-ST-10001478,Office Supplies,Storage,Home Office
14394,ES-2014-2192694,OFF-BI-10000563,Office Supplies,Binders,Corporate
39191,CA-2014-124744,OFF-BI-10002852,Office Supplies,Binders,Home Office
14393,ES-2014-2192694,OFF-BI-10003114,Office Supplies,Binders,Corporate
32926,CA-2014-101049,OFF-BI-10001510,Office Supplies,Binders,Consumer
32925,CA-2014-101049,FUR-FU-10004415,Furniture,Furnishings,Consumer
39192,CA-2014-124744,OFF-BI-10000145,Office Supplies,Binders,Home Office
19014,ES-2011-1656997,TEC-CO-10003523,Technology,Copiers,Home Office
38464,CA-2011-117464,FUR-CH-10000155,Furniture,Chairs,Consumer
38465,CA-2011-117464,OFF-ST-10003058,Office Supplies,Storage,Consumer
31780,CA-2011-127691,TEC-AC-10002567,Technology,Accessories,Consumer
38466,CA-2011-117464,FUR-TA-10004767,Furniture,Tables,Consumer
2592,US-2011-129504,OFF-EN-10004410,Office Supplies,Envelopes,Consumer
40971,US-2011-164644,OFF-ST-10003123,Office Supplies,Storage,Consumer
2591,US-2011-129504,FUR-FU-10001324,Furniture,Furnishings,Consumer
38463,CA-2011-117464,OFF-AR-10003190,Office Supplies,Art,Consumer
40780,CA-2011-122679,OFF-AR-10004757,Office Supplies,Art,Home Office
2589,US-2011-129504,OFF-BI-10000280,Office Supplies,Binders,Consumer
19015,ES-2011-1656997,OFF-BI-10003999,Office Supplies,Binders,Home Office
31779,CA-2011-127691,OFF-AR-10002053,Office Supplies,Art,Consumer
2593,US-2011-129504,OFF-FA-10000467,Office Supplies,Fasteners,Consumer
2590,US-2011-129504,OFF-BI-10000821,Office Supplies,Binders,Consumer
7533,MX-2013-158624,FUR-CH-10003941,Furniture,Chairs,Consumer
997,MX-2013-148012,TEC-PH-10002780,Technology,Phones,Home Office
13827,ES-2013-2447615,TEC-CO-10001162,Technology,Copiers,Consumer
17301,ES-2013-3158080,TEC-CO-10004099,Technology,Copiers,Consumer
20945,ID-2013-53084,OFF-AP-10003963,Office Supplies,Appliances,Consumer
37856,CA-2013-160941,OFF-EN-10003001,Office Supplies,Envelopes,Corporate
14119,ES-2013-4987230,TEC-MA-10004198,Technology,Machines,Consumer
37130,CA-2013-142895,FUR-CH-10002961,Furniture,Chairs,Consumer
20951,ID-2013-53084,FUR-CH-10001684,Furniture,Chairs,Consumer
14118,ES-2013-4987230,OFF-ST-10003995,Office Supplies,Storage,Consumer
36963,CA-2013-141957,OFF-ST-10004340,Office Supplies,Storage,Corporate
20832,ID-2013-29662,TEC-CO-10003393,Technology,Copiers,Consumer
22066,IN-2013-49577,FUR-CH-10003822,Furniture,Chairs,Consumer
525,MX-2013-144141,FUR-FU-10000140,Furniture,Furnishings,Consumer
11634,ES-2013-4228102,OFF-ST-10002340,Office Supplies,Storage,Corporate
20950,ID-2013-53084,FUR-TA-10002972,Furniture,Tables,Consumer
42144,MZ-2013-9300,OFF-FEL-10002897,Office Supplies,Storage,Corporate
20947,ID-2013-53084,TEC-CO-10000825,Technology,Copiers,Consumer
36962,CA-2013-141957,OFF-ST-10002276,Office Supplies,Storage,Corporate
24992,ID-2013-78795,FUR-BO-10003913,Furniture,Bookcases,Corporate
526,MX-2013-144141,TEC-AC-10001055,Technology,Accessories,Consumer
28561,ID-2013-36662,TEC-AC-10001664,Technology,Accessories,Consumer
14117,ES-2013-4987230,OFF-SU-10003924,Office Supplies,Supplies,Consumer
22069,IN-2013-49577,FUR-CH-10002209,Furniture,Chairs,Consumer
42143,MZ-2013-9300,TEC-APP-10004049,Technology,Phones,Corporate
17302,ES-2013-3158080,OFF-ST-10003305,Office Supplies,Storage,Consumer
24989,ID-2013-78795,TEC-CO-10000269,Technology,Copiers,Corporate
3897,MX-2013-169194,FUR-CH-10001423,Furniture,Chairs,Corporate
20949,ID-2013-53084,OFF-AR-10002036,Office Supplies,Art,Consumer
22068,IN-2013-49577,TEC-AC-10001616,Technology,Accessories,Consumer
20952,ID-2013-53084,TEC-AC-10002255,Technology,Accessories,Consumer
7532,MX-2013-158624,OFF-AR-10002882,Office Supplies,Art,Consumer
24991,ID-2013-78795,TEC-AC-10001735,Technology,Accessories,Corporate
28560,ID-2013-36662,OFF-ST-10003017,Office Supplies,Storage,Consumer
50683,TU-2013-1290,TEC-STA-10004181,Technology,Machines,Consumer
11074,ES-2013-2027910,OFF-AR-10003466,Office Supplies,Art,Consumer
48077,CA-2013-9160,OFF-STI-10002262,Office Supplies,Supplies,Consumer
50681,TU-2013-1290,OFF-ELD-10002279,Office Supplies,Storage,Consumer
4505,US-2013-154018,OFF-ST-10000645,Office Supplies,Storage,Consumer
36960,CA-2013-141957,OFF-AR-10000914,Office Supplies,Art,Corporate
36961,CA-2013-141957,OFF-BI-10001116,Office Supplies,Binders,Corporate
49676,TU-2013-7360,FUR-TEN-10002418,Furniture,Furnishings,Consumer
6576,MX-2013-164154,OFF-PA-10002295,Office Supplies,Paper,Home Office
24990,ID-2013-78795,OFF-FA-10001521,Office Supplies,Fasteners,Corporate
20946,ID-2013-53084,TEC-CO-10001157,Technology,Copiers,Consumer
20948,ID-2013-53084,OFF-PA-10003405,Office Supplies,Paper,Consumer
4504,US-2013-154018,OFF-FA-10004931,Office Supplies,Fasteners,Consumer
50680,TU-2013-1290,OFF-SAN-10001074,Office Supplies,Paper,Consumer
11635,ES-2013-4228102,OFF-FA-10001359,Office Supplies,Fasteners,Corporate
48076,CA-2013-9160,OFF-CAR-10001471,Office Supplies,Binders,Consumer
50684,TU-2013-1290,OFF-FEL-10002837,Office Supplies,Storage,Consumer
37129,CA-2013-142895,OFF-LA-10000262,Office Supplies,Labels,Consumer
50679,TU-2013-1290,OFF-ACC-10001028,Office Supplies,Fasteners,Consumer
22067,IN-2013-49577,OFF-FA-10004795,Office Supplies,Fasteners,Consumer
4506,US-2013-154018,OFF-ST-10003056,Office Supplies,Storage,Consumer
6631,MX-2013-100230,OFF-BI-10001598,Office Supplies,Binders,Corporate
527,MX-2013-144141,OFF-ST-10000650,Office Supplies,Storage,Consumer
42145,MZ-2013-9300,OFF-AVE-10003279,Office Supplies,Binders,Corporate
50682,TU-2013-1290,OFF-AVE-10003465,Office Supplies,Binders,Consumer
37857,CA-2013-160941,OFF-LA-10003766,Office Supplies,Labels,Corporate
7531,MX-2013-158624,OFF-LA-10003437,Office Supplies,Labels,Consumer
33367,CA-2013-146521,OFF-BI-10000301,Office Supplies,Binders,Corporate
38381,CA-2014-118724,TEC-PH-10002549,Technology,Phones,Corporate
26246,IN-2014-19911,OFF-ST-10002395,Office Supplies,Storage,Home Office
29622,IN-2014-27933,FUR-BO-10000668,Furniture,Bookcases,Consumer
26247,IN-2014-19911,TEC-CO-10000129,Technology,Copiers,Home Office
26245,IN-2014-19911,FUR-BO-10001580,Furniture,Bookcases,Home Office
11810,ES-2014-3871836,TEC-MA-10000161,Technology,Machines,Consumer
11869,ES-2014-3513084,OFF-BI-10003068,Office Supplies,Binders,Consumer
11871,ES-2014-3513084,OFF-ST-10002175,Office Supplies,Storage,Consumer
20920,IN-2014-29207,FUR-BO-10001073,Furniture,Bookcases,Home Office
26244,IN-2014-19911,TEC-AC-10001438,Technology,Accessories,Home Office
20906,ID-2014-52349,TEC-PH-10001535,Technology,Phones,Consumer
9346,MX-2014-111080,TEC-CO-10004171,Technology,Copiers,Corporate
36311,US-2014-160465,TEC-PH-10004522,Technology,Phones,Home Office
37881,CA-2014-104731,TEC-PH-10002660,Technology,Phones,Consumer
35569,US-2014-158505,TEC-PH-10004071,Technology,Phones,Consumer
20921,IN-2014-29207,TEC-AC-10002688,Technology,Accessories,Home Office
37996,CA-2014-145429,FUR-CH-10000988,Furniture,Chairs,Consumer
9349,MX-2014-111080,FUR-FU-10001135,Furniture,Furnishings,Corporate
37886,CA-2014-104731,OFF-SU-10003505,Office Supplies,Supplies,Consumer
17150,ES-2014-1035204,OFF-SU-10001592,Office Supplies,Supplies,Corporate
47873,NI-2014-9180,OFF-FEL-10001776,Office Supplies,Storage,Consumer
37884,CA-2014-104731,FUR-BO-10003441,Furniture,Bookcases,Consumer
35570,US-2014-158505,OFF-AR-10001044,Office Supplies,Art,Consumer
18805,IT-2014-5117864,OFF-PA-10001371,Office Supplies,Paper,Consumer
9351,MX-2014-111080,OFF-SU-10002962,Office Supplies,Supplies,Corporate
37997,CA-2014-145429,OFF-BI-10001524,Office Supplies,Binders,Consumer
11870,ES-2014-3513084,OFF-BI-10000844,Office Supplies,Binders,Consumer
30058,IN-2014-43396,OFF-FA-10002177,Office Supplies,Fasteners,Home Office
20907,ID-2014-52349,OFF-BI-10000439,Office Supplies,Binders,Consumer
36310,US-2014-160465,OFF-ST-10000136,Office Supplies,Storage,Home Office
39624,CA-2014-103478,OFF-BI-10004224,Office Supplies,Binders,Corporate
18806,IT-2014-5117864,OFF-BI-10004448,Office Supplies,Binders,Consumer
48942,IR-2014-1110,OFF-ROG-10000332,Office Supplies,Storage,Home Office
37880,CA-2014-104731,OFF-AR-10003727,Office Supplies,Art,Consumer
49811,UP-2014-5260,OFF-FIS-10000063,Office Supplies,Supplies,Consumer
9347,MX-2014-111080,OFF-SU-10003879,Office Supplies,Supplies,Corporate
50649,TU-2014-5850,OFF-SME-10003530,Office Supplies,Storage,Home Office
9350,MX-2014-111080,OFF-AR-10000655,Office Supplies,Art,Corporate
39141,US-2014-123834,FUR-TA-10001676,Furniture,Tables,Consumer
50046,NI-2014-2970,OFF-IBI-10003191,Office Supplies,Binders,Consumer
36309,US-2014-160465,OFF-BI-10001670,Office Supplies,Binders,Home Office
37995,CA-2014-145429,OFF-PA-10003205,Office Supplies,Paper,Consumer
37883,CA-2014-104731,OFF-AR-10003829,Office Supplies,Art,Consumer
50045,NI-2014-2970,OFF-STA-10001895,Office Supplies,Art,Consumer
47875,NI-2014-9180,OFF-ELD-10003918,Office Supplies,Storage,Consumer
37885,CA-2014-104731,OFF-BI-10003355,Office Supplies,Binders,Consumer
30057,IN-2014-43396,OFF-ST-10004841,Office Supplies,Storage,Home Office
47874,NI-2014-9180,OFF-NOV-10001753,Office Supplies,Labels,Consumer
50648,TU-2014-5850,OFF-AVE-10004827,Office Supplies,Binders,Home Office
39623,CA-2014-103478,OFF-BI-10001890,Office Supplies,Binders,Corporate
31941,US-2014-127719,OFF-PA-10001934,Office Supplies,Paper,Home Office
38128,US-2014-123204,OFF-AP-10002287,Office Supplies,Appliances,Consumer
9348,MX-2014-111080,OFF-BI-10000136,Office Supplies,Binders,Corporate
37882,CA-2014-104731,FUR-FU-10003274,Furniture,Furnishings,Consumer
41105,CA-2014-145093,OFF-BI-10001116,Office Supplies,Binders,Consumer
38380,CA-2014-118724,OFF-AR-10003469,Office Supplies,Art,Corporate
29912,IN-2011-75526,TEC-PH-10002601,Technology,Phones,Corporate
749,MX-2011-115826,TEC-CO-10001001,Technology,Copiers,Corporate
16874,ES-2011-3937871,OFF-AP-10000263,Office Supplies,Appliances,Consumer
7266,MX-2011-148579,TEC-MA-10003730,Technology,Machines,Consumer
7265,MX-2011-148579,TEC-PH-10001427,Technology,Phones,Consumer
25875,IN-2011-59013,TEC-MA-10004424,Technology,Machines,Corporate
7267,MX-2011-148579,TEC-AC-10004379,Technology,Accessories,Consumer
747,MX-2011-115826,TEC-AC-10001754,Technology,Accessories,Corporate
29911,IN-2011-75526,OFF-SU-10001731,Office Supplies,Supplies,Corporate
748,MX-2011-115826,OFF-BI-10001504,Office Supplies,Binders,Corporate
15173,ES-2011-1550182,OFF-BI-10003114,Office Supplies,Binders,Consumer
5391,US-2011-140998,OFF-FA-10000700,Office Supplies,Fasteners,Home Office
31234,IN-2011-83443,OFF-LA-10004181,Office Supplies,Labels,Consumer
29762,ID-2011-76520,OFF-FA-10002177,Office Supplies,Fasteners,Corporate
40237,CA-2011-130918,OFF-SU-10003936,Office Supplies,Supplies,Consumer
35599,CA-2011-123253,OFF-AR-10002804,Office Supplies,Art,Home Office
40662,US-2011-166828,OFF-PA-10001846,Office Supplies,Paper,Consumer
51269,TU-2011-700,OFF-XER-10003104,Office Supplies,Paper,Consumer
47098,IR-2012-1470,OFF-BRE-10001107,Office Supplies,Appliances,Home Office
11017,IT-2012-5446380,FUR-TA-10001228,Furniture,Tables,Corporate
848,MX-2012-115693,TEC-PH-10002904,Technology,Phones,Consumer
11019,IT-2012-5446380,TEC-MA-10003743,Technology,Machines,Corporate
845,MX-2012-115693,TEC-AC-10002799,Technology,Accessories,Consumer
20797,IN-2012-66685,FUR-BO-10001860,Furniture,Bookcases,Consumer
26288,ID-2012-46357,TEC-MA-10001308,Technology,Machines,Home Office
48324,TU-2012-1890,OFF-FEL-10001865,Office Supplies,Storage,Corporate
26255,ID-2012-61071,FUR-CH-10003760,Furniture,Chairs,Consumer
14058,ES-2012-2701911,OFF-AP-10000977,Office Supplies,Appliances,Corporate
48323,TU-2012-1890,FUR-BUS-10000332,Furniture,Bookcases,Corporate
17309,ES-2012-3770269,OFF-ST-10001562,Office Supplies,Storage,Corporate
849,MX-2012-115693,FUR-CH-10004920,Furniture,Chairs,Consumer
24446,IN-2012-76093,FUR-FU-10001129,Furniture,Furnishings,Corporate
32471,CA-2012-132080,OFF-BI-10003694,Office Supplies,Binders,Corporate
47097,IR-2012-1470,TEC-MOT-10002260,Technology,Phones,Home Office
1274,US-2012-111269,OFF-PA-10001708,Office Supplies,Paper,Consumer
48325,TU-2012-1890,TEC-SAN-10000060,Technology,Accessories,Corporate
50357,HR-2012-820,FUR-SAF-10000565,Furniture,Chairs,Corporate
24445,IN-2012-76093,OFF-EN-10004495,Office Supplies,Envelopes,Corporate
11018,IT-2012-5446380,FUR-FU-10004608,Furniture,Furnishings,Corporate
26254,ID-2012-61071,OFF-FA-10004839,Office Supplies,Fasteners,Consumer
47825,BO-2012-7320,TEC-PAN-10002583,Technology,Machines,Corporate
7211,MX-2012-142664,OFF-FA-10003464,Office Supplies,Fasteners,Corporate
33505,CA-2012-129854,OFF-AR-10000390,Office Supplies,Art,Home Office
846,MX-2012-115693,OFF-PA-10000863,Office Supplies,Paper,Consumer
48322,TU-2012-1890,FUR-ADV-10001855,Furniture,Furnishings,Corporate
847,MX-2012-115693,OFF-EN-10002559,Office Supplies,Envelopes,Consumer
21316,ID-2013-63976,TEC-PH-10000499,Technology,Phones,Consumer
38165,US-2013-126452,FUR-TA-10003569,Furniture,Tables,Corporate
20680,IN-2013-74567,FUR-BO-10001073,Furniture,Bookcases,Corporate
1017,MX-2013-157735,FUR-BO-10002383,Furniture,Bookcases,Corporate
46491,SF-2013-9590,FUR-IKE-10002147,Furniture,Bookcases,Consumer
36926,US-2013-146066,FUR-TA-10002530,Furniture,Tables,Home Office
22366,IN-2013-17699,FUR-CH-10001322,Furniture,Chairs,Consumer
22367,IN-2013-17699,OFF-ST-10001357,Office Supplies,Storage,Consumer
23653,IN-2013-62191,TEC-PH-10002152,Technology,Phones,Consumer
41176,CA-2013-122581,FUR-CH-10002961,Furniture,Chairs,Consumer
25167,IN-2013-38398,OFF-ST-10001638,Office Supplies,Storage,Consumer
27478,IN-2013-43879,TEC-CO-10000660,Technology,Copiers,Home Office
1018,MX-2013-157735,FUR-CH-10001455,Furniture,Chairs,Corporate
1016,MX-2013-157735,FUR-CH-10002547,Furniture,Chairs,Corporate
46490,SF-2013-9590,OFF-BOS-10003699,Office Supplies,Art,Consumer
23652,IN-2013-62191,OFF-ST-10003295,Office Supplies,Storage,Consumer
47571,NI-2013-1790,TEC-BEL-10003985,Technology,Accessories,Corporate
38163,US-2013-126452,TEC-AC-10000844,Technology,Accessories,Corporate
20679,IN-2013-74567,FUR-CH-10000351,Furniture,Chairs,Corporate
17012,ES-2013-1408978,TEC-CO-10003124,Technology,Copiers,Home Office
22371,IN-2013-17699,OFF-SU-10001698,Office Supplies,Supplies,Consumer
20604,ID-2013-71487,OFF-ST-10003837,Office Supplies,Storage,Consumer
22374,IN-2013-17699,FUR-CH-10002890,Furniture,Chairs,Consumer
22372,IN-2013-17699,OFF-AR-10003448,Office Supplies,Art,Consumer
14377,ES-2013-4464084,TEC-PH-10001432,Technology,Phones,Consumer
22370,IN-2013-17699,TEC-PH-10004933,Technology,Phones,Consumer
17014,ES-2013-1408978,OFF-BI-10004924,Office Supplies,Binders,Home Office
47575,NI-2013-1790,OFF-FEL-10002658,Office Supplies,Storage,Corporate
389,MX-2013-117688,TEC-AC-10001246,Technology,Accessories,Corporate
38162,US-2013-126452,TEC-PH-10003555,Technology,Phones,Corporate
41319,IR-2013-3590,OFF-KIT-10003990,Office Supplies,Appliances,Consumer
23654,IN-2013-62191,OFF-SU-10001066,Office Supplies,Supplies,Consumer
47570,NI-2013-1790,TEC-SAN-10000250,Technology,Accessories,Corporate
41316,IR-2013-3590,FUR-SAF-10000593,Furniture,Chairs,Consumer
40127,CA-2013-167983,OFF-BI-10003727,Office Supplies,Binders,Corporate
20026,ES-2013-4531046,OFF-AR-10001714,Office Supplies,Art,Home Office
47577,NI-2013-1790,TEC-CAN-10004839,Technology,Copiers,Corporate
38164,US-2013-126452,TEC-PH-10003187,Technology,Phones,Corporate
22373,IN-2013-17699,OFF-ST-10001824,Office Supplies,Storage,Consumer
22368,IN-2013-17699,OFF-AR-10001073,Office Supplies,Art,Consumer
22369,IN-2013-17699,FUR-CH-10000026,Furniture,Chairs,Consumer
47771,CA-2013-1360,OFF-GRE-10001059,Office Supplies,Paper,Consumer
17638,ES-2013-1265335,OFF-BI-10003917,Office Supplies,Binders,Consumer
25495,IN-2013-47911,OFF-PA-10004380,Office Supplies,Paper,Consumer
38167,US-2013-126452,OFF-PA-10002606,Office Supplies,Paper,Corporate
5245,MX-2013-114951,OFF-LA-10000760,Office Supplies,Labels,Corporate
47572,NI-2013-1790,TEC-KON-10003116,Technology,Machines,Corporate
47574,NI-2013-1790,TEC-EPS-10004328,Technology,Machines,Corporate
17013,ES-2013-1408978,OFF-BI-10004903,Office Supplies,Binders,Home Office
36609,CA-2013-123414,OFF-SU-10002573,Office Supplies,Supplies,Home Office
27479,IN-2013-43879,OFF-AR-10003957,Office Supplies,Art,Home Office
41318,IR-2013-3590,OFF-ACC-10004281,Office Supplies,Binders,Consumer
47573,NI-2013-1790,OFF-STA-10004885,Office Supplies,Art,Corporate
25497,IN-2013-47911,OFF-BI-10001400,Office Supplies,Binders,Consumer
25496,IN-2013-47911,TEC-CO-10000778,Technology,Copiers,Consumer
5507,MX-2013-123127,OFF-FA-10003797,Office Supplies,Fasteners,Consumer
25498,IN-2013-47911,OFF-BI-10000583,Office Supplies,Binders,Consumer
17637,ES-2013-1265335,OFF-BI-10003708,Office Supplies,Binders,Consumer
41317,IR-2013-3590,OFF-BIN-10001274,Office Supplies,Art,Consumer
38166,US-2013-126452,OFF-PA-10003848,Office Supplies,Paper,Corporate
22365,IN-2013-17699,OFF-SU-10001709,Office Supplies,Supplies,Consumer
31205,IN-2013-85564,OFF-BI-10004121,Office Supplies,Binders,Home Office
38161,US-2013-126452,OFF-BI-10004465,Office Supplies,Binders,Corporate
47578,NI-2013-1790,OFF-AVE-10001847,Office Supplies,Binders,Corporate
