Row_ID,Sales,Quantity,Profit,cost_price,Months,years
19618,38.28,2,8.4,29.88,8,2014
43940,11.07,1,2.19,8.88,8,2014
10640,34.35,5,-11.1,45.45,8,2014
42379,12.57,1,1.62,10.95,8,2014
4929,7.536,1,-4.404,11.94,8,2014
42377,6.75,1,0.99,5.76,8,2014
23453,8.5158,1,1.7358,6.78,8,2014
42237,3.231,1,-7.539,10.77,8,2014
50056,1253.76,4,200.52,1053.24,9,2011
10338,1892.25,5,170.25,1722,9,2011
10340,1140.75,3,239.49,901.26,9,2011
34609,603.92,5,45.294,558.626,9,2011
17601,507.492,2,-0.048,507.54,9,2011
26909,1100.52,3,473.22,627.3,9,2011
26908,1022.04,6,40.86,981.18,9,2011
11982,445.176,9,123.606,321.57,9,2011
5423,473.61088,2,188.85088,284.76,9,2011
21634,688.734,3,-116.226,804.96,9,2011
18817,304.704,4,-193.056,497.76,9,2011
18820,205.8,7,100.8,105,9,2011
44192,296.82,6,47.34,249.48,9,2011
5425,294.08,8,64.64,229.44,9,2011
43368,66.99,1,24.78,42.21,9,2011
21590,278.07,13,74.88,203.19,9,2011
10339,122.04,4,52.44,69.6,9,2011
47539,104.712,1,-128.298,233.01,9,2011
18819,201.816,2,-104.304,306.12,9,2011
47129,136.38,1,28.62,107.76,9,2011
19504,149.49,3,14.94,134.55,9,2011
15040,999.09,4,70.41,928.68,9,2011
18818,81.27,3,32.49,48.78,9,2011
49469,223.104,4,-106.056,329.16,9,2011
1133,94.02,3,12.18,81.84,9,2011
26910,173.34,3,76.23,97.11,9,2011
18822,117.3,5,39.75,77.55,9,2011
18821,117.45,5,44.55,72.9,9,2011
5427,148.68,6,35.64,113.04,9,2011
21589,241.92,9,36.18,205.74,9,2011
11983,135.54,5,13.44,122.1,9,2011
31610,87.54,3,37.6422,49.8978,9,2011
26393,78.246,2,-3.534,81.78,9,2011
27857,224.01,3,-215.1,439.11,9,2011
51102,55.38,2,4.38,51,9,2011
44314,45.45,1,-43.95,89.4,9,2011
107,77.28,3,-1.02,78.3,9,2011
5635,117.46,1,14.08,103.38,9,2011
5428,57.84,3,9.78,48.06,9,2011
5150,25.36,4,3.52,21.84,9,2011
34610,81.98,2,40.1702,41.8098,9,2011
44313,44.046,1,-60.204,104.25,9,2011
11981,115.2,3,37.44,77.76,9,2011
5426,78.96,4,38.64,40.32,9,2011
27858,51.36,2,-48.3,99.66,9,2011
8985,78.12,2,35.92,42.2,9,2011
50057,47.58,1,2.37,45.21,9,2011
50055,29.01,1,11.88,17.13,9,2011
10101,38.64,3,-39.66,78.3,9,2011
12334,32.25,5,8.25,24,9,2011
46823,38.529,1,-88.641,127.17,9,2011
8986,37,5,13.6,23.4,9,2011
5422,19.04,2,6.08,12.96,9,2011
26907,240,5,2.4,237.6,9,2011
27859,16.305,1,-8.805,25.11,9,2011
44193,8.58,1,1.35,7.23,9,2011
5424,8.12,2,2.92,5.2,9,2011
39143,1871.88,12,561.564,1310.316,9,2012
20346,3187.5,5,350.55,2836.95,9,2012
22382,691.1163,3,-142.6437,833.76,9,2012
22381,692.718,5,175.218,517.5,9,2012
22070,375.6069,3,71.9469,303.66,9,2012
19669,435.294,3,86.994,348.3,9,2012
20215,493.2,10,54,439.2,9,2012
13860,222.021,3,81.351,140.67,9,2012
15451,197.37,9,43.2,154.17,9,2012
4167,265.824,3,29.904,235.92,9,2012
51050,239.04,1,31.05,207.99,9,2012
38256,146.82,3,73.41,73.41,9,2012
40224,99.2,5,25.792,73.408,9,2012
20218,89.37,3,0.81,88.56,9,2012
19668,164.7,3,29.61,135.09,9,2012
51048,207.33,1,53.88,153.45,9,2012
20219,55.5,5,13.2,42.3,9,2012
20220,58.56,4,19.8,38.76,9,2012
20217,33.39,3,8.28,25.11,9,2012
20216,42.24,2,6.72,35.52,9,2012
39142,154.9,5,69.705,85.195,9,2012
7132,64.4,7,20.58,43.82,9,2012
30182,23.25,5,6.15,17.1,9,2012
19667,114.03,7,39.9,74.13,9,2012
38512,25.92,4,12.4416,13.4784,9,2012
13859,837.48,7,418.74,418.74,9,2012
34733,24.288,3,-12.7512,37.0392,9,2012
20260,28.026,2,11.166,16.86,9,2012
4168,71.38,2,-25.7,97.08,9,2012
49275,16.14,1,2.73,13.41,9,2012
44054,21.864,1,-30.066,51.93,9,2012
45200,38.28,2,8.4,29.88,9,2012
48418,71.4,4,5.64,65.76,9,2012
51049,52.86,2,21.66,31.2,9,2012
44055,24.552,2,-8.628,33.18,9,2012
18558,47.88,3,17.64,30.24,9,2012
43034,26.88,4,11.28,15.6,9,2012
38255,15.51,1,4.3428,11.1672,9,2012
38511,16.4,5,4.756,11.644,9,2012
30183,13.32,1,1.98,11.34,9,2012
38257,12.96,2,6.2208,6.7392,9,2012
4169,26.912,2,1.672,25.24,9,2012
34732,15.08,2,-22.62,37.7,9,2012
4166,18.84,3,-16.98,35.82,9,2012
11073,1091.25,3,119.97,971.28,9,2013
28202,565.02,2,129.9,435.12,9,2013
13770,266.58,6,87.84,178.74,9,2013
18388,1553.76,6,730.26,823.5,9,2013
31754,747.558,3,-96.1146,843.6726,9,2013
11994,467.289,9,-26.001,493.29,9,2013
33947,424.9575,5,19.998,404.9595,9,2013
40384,454.965,5,-136.4895,591.4545,9,2013
11071,157.95,3,69.48,88.47,9,2013
11072,139.95,5,46.05,93.9,9,2013
24668,308.7,8,-41.22,349.92,9,2013
13771,328.14,6,81.9,246.24,9,2013
39026,431.976,3,-75.5958,507.5718,9,2013
18386,314.415,3,36.945,277.47,9,2013
8,344.64,3,165.42,179.22,9,2013
21221,416.745,7,99.855,316.89,9,2013
11070,47.61,3,18.99,28.62,9,2013
28203,107.82,2,20.46,87.36,9,2013
6163,255.84,3,46.02,209.82,9,2013
35328,236.88,6,66.3264,170.5536,9,2013
50904,116.937,1,-261.183,378.12,9,2013
18885,189.621,1,31.581,158.04,9,2013
10,341.52,2,13.64,327.88,9,2013
10002,137.856,3,-41.364,179.22,9,2013
13813,140.22,3,65.88,74.34,9,2013
40383,93.032,2,-251.1864,344.2184,9,2013
19519,166.14,12,-139.86,306,9,2013
26384,159.4098,11,-27.0402,186.45,9,2013
10004,136.608,2,-191.272,327.88,9,2013
46697,48.33,1,1.92,46.41,9,2013
18389,154.953,3,-5.247,160.2,9,2013
10401,35.76,2,9.6,26.16,9,2013
35330,100,4,21,79,9,2013
19520,89.64,4,-75.36,165,9,2013
9,97.36,4,19.44,77.92,9,2013
5671,22.536,2,-12.424,34.96,9,2013
36512,29.9,5,13.455,16.445,9,2013
46696,50.52,2,20.16,30.36,9,2013
3394,137.772,3,-48.228,186,9,2013
36509,51.45,3,13.8915,37.5585,9,2013
11996,58.752,2,7.152,51.6,9,2013
18387,83.58,2,0,83.58,9,2013
7,56.12,2,21.32,34.8,9,2013
2098,63.84,2,5.32,58.52,9,2013
20688,46.17,5,12.27,33.9,9,2013
6164,58.8,3,12.3,46.5,9,2013
45766,19.356,1,-14.034,33.39,9,2013
50906,10.728,2,-12.912,23.64,9,2013
44100,58.32,1,25.65,32.67,9,2013
10003,38.944,4,-38.976,77.92,9,2013
11995,45.846,2,8.106,37.74,9,2013
50905,22.365,1,-39.525,61.89,9,2013
36511,35.4,5,13.452,21.948,9,2013
11620,27.36,2,8.16,19.2,9,2013
25147,73.2,5,28.5,44.7,9,2013
13772,12.51,3,3.42,9.09,9,2013
45144,16.11,1,-37.59,53.7,9,2013
18390,24.48,3,11.43,13.05,9,2013
40710,6.816,2,-11.5872,18.4032,9,2013
35329,29.9,5,14.651,15.249,9,2013
3396,22.608,2,-1.512,24.12,9,2013
20689,25.353,1,0.543,24.81,9,2013
36510,7.83,3,3.6018,4.2282,9,2013
11,12.06,3,3.48,8.58,9,2013
37020,12.96,2,6.2208,6.7392,9,2013
5346,18.24,3,-4.14,22.38,9,2013
31755,8.928,2,3.348,5.58,9,2013
6165,12.08,4,4.88,7.2,9,2013
5254,10.88,2,3.48,7.4,9,2013
46015,25.344,1,-54.936,80.28,9,2013
35486,9.99,1,4.4955,5.4945,9,2013
39618,15.624,2,-24.9984,40.6224,9,2013
41875,3.528,2,-5.292,8.82,9,2013
46695,8.4,1,3.27,5.13,9,2013
46014,8.235,1,-11.535,19.77,9,2013
3395,4.632,2,-0.248,4.88,9,2013
10005,4.824,3,-3.756,8.58,9,2013
10001,22.448,2,-12.352,34.8,9,2013
19258,766.95,5,-352.8,1119.75,9,2014
19257,583.8,7,-443.73,1027.53,9,2014
38827,931.176,3,314.2719,616.9041,9,2014
503,826.56,5,-303.14,1129.7,9,2014
7489,390.08,5,-92.72,482.8,9,2014
8995,1451.5,5,595.1,856.4,9,2014
35860,419.136,4,-57.6312,476.7672,9,2014
7492,505.90616,2,14.18616,491.72,9,2014
7493,275.3,5,19.2,256.1,9,2014
504,135.576,7,15.736,119.84,9,2014
19260,44.7,2,-27.72,72.42,9,2014
10931,158.22,4,61.5,96.72,9,2014
48540,103.77,1,14.52,89.25,9,2014
4146,130.24,4,39.04,91.2,9,2014
48541,181.68,4,69,112.68,9,2014
7495,94.08,3,18.78,75.3,9,2014
38823,71.88,6,33.0648,38.8152,9,2014
48536,142.47,1,44.16,98.31,9,2014
19259,25.08,4,-1.08,26.16,9,2014
4324,32.4,6,-19.44,51.84,9,2014
48537,46.53,1,19.98,26.55,9,2014
7494,78.96,4,38.64,40.32,9,2014
13465,30.6,5,-7.35,37.95,9,2014
8997,133.02,3,41.22,91.8,9,2014
20929,43.329,2,-18.171,61.5,9,2014
48539,28.8,1,12.96,15.84,9,2014
8996,43.8,5,9.6,34.2,9,2014
20931,38.3625,3,-18.8775,57.24,9,2014
7491,49.104,3,-20.496,69.6,9,2014
20930,52.8825,5,-2.9175,55.8,9,2014
43906,37.017,1,-37.023,74.04,9,2014
38826,17.04,3,5.538,11.502,9,2014
48538,29.79,1,10.71,19.08,9,2014
20932,27.3735,3,-19.4265,46.8,9,2014
13466,15.405,1,-6.795,22.2,9,2014
9710,23.4,3,3.12,20.28,9,2014
43643,10.05,1,4.92,5.13,9,2014
43904,14.976,1,-9.984,24.96,9,2014
20928,33.924,4,-12.996,46.92,9,2014
7490,9.56,1,2.18,7.38,9,2014
43905,11.511,1,-26.109,37.62,9,2014
8994,17.08,2,3.56,13.52,9,2014
20927,28.035,2,5.175,22.86,9,2014
38824,9.24,3,2.9568,6.2832,9,2014
39059,2.224,1,0.556,1.668,9,2014
38825,35.88,6,16.146,19.734,9,2014
43903,4.473,1,-7.317,11.79,9,2014
4585,1278,3,89.46,1188.54,10,2011
23278,2470.5,6,518.76,1951.74,10,2011
23277,1693.23,7,829.5,863.73,10,2011
910,1274.7,3,293.16,981.54,10,2011
7890,747.36,3,-93.42,840.78,10,2011
911,2190.72,8,1073.44,1117.28,10,2011
1379,1238.688,6,61.848,1176.84,10,2011
27994,1285.47,9,565.38,720.09,10,2011
4701,381.76,4,87.76,294,10,2011
13629,590.22,3,259.65,330.57,10,2011
23282,911.52,6,309.78,601.74,10,2011
23283,421.95,5,122.25,299.7,10,2011
23279,532.8,4,245.04,287.76,10,2011
4983,171.5,5,82.3,89.2,10,2011
44491,415.62,2,182.82,232.8,10,2011
45527,266.61,1,55.98,210.63,10,2011
5677,224.24,4,105.36,118.88,10,2011
27995,185.55,5,79.65,105.9,10,2011
4706,86.96,2,22.6,64.36,10,2011
4586,22,2,2.4,19.6,10,2011
4702,59.22,3,28.38,30.84,10,2011
7086,101.208,2,6.728,94.48,10,2011
23280,94.02,2,24.42,69.6,10,2011
1381,56.94,3,24.48,32.46,10,2011
1380,28.12,2,3.64,24.48,10,2011
909,24.72,3,3.42,21.3,10,2011
4700,37.28,2,7.08,30.2,10,2011
2015,29.28,3,14.64,14.64,10,2011
48682,129.528,2,-142.512,272.04,10,2011
2017,36.48,4,13.44,23.04,10,2011
4704,29.2,4,11.36,17.84,10,2011
23284,33.57,3,13.41,20.16,10,2011
4705,39.6,2,5.52,34.08,10,2011
2016,21.68,2,6.04,15.64,10,2011
26628,25.6221,7,3.9921,21.63,10,2011
4703,21.84,3,10.26,11.58,10,2011
2867,19.68,3,6.06,13.62,10,2011
40715,11.952,3,4.0338,7.9182,10,2011
40714,10.368,2,3.6288,6.7392,10,2011
23281,10.8,1,2.7,8.1,10,2011
26629,62.3598,2,-2.3802,64.74,10,2011
4982,16.82,1,5.38,11.44,10,2011
10627,1362.72,8,81.6,1281.12,10,2012
8127,156.88,4,17.2,139.68,10,2012
10626,244.8,5,88.05,156.75,10,2012
27365,4242.3624,8,459.9624,3782.4,10,2012
16294,118.95,5,11.85,107.1,10,2012
10629,173.34,6,13.86,159.48,10,2012
1478,24.72,3,5.16,19.56,10,2012
8126,39.6,3,18.96,20.64,10,2012
18834,140.76,3,30.96,109.8,10,2012
2066,158.868,9,26.388,132.48,10,2012
872,93.42,3,37.32,56.1,10,2012
27364,36.1566,6,1.9566,34.2,10,2012
2064,111.312,4,-42.688,154,10,2012
2058,56.304,3,-9.396,65.7,10,2012
9146,59.46,3,16.02,43.44,10,2012
25732,29.7648,6,0.9648,28.8,10,2012
25733,27.4896,2,-1.0104,28.5,10,2012
25735,41.0352,4,15.2352,25.8,10,2012
2059,43.368,2,-22.432,65.8,10,2012
2062,37.62,5,-18.28,55.9,10,2012
2376,17.028,3,-4.272,21.3,10,2012
2065,26.448,4,-1.792,28.24,10,2012
10628,21.72,2,2.82,18.9,10,2012
2061,22.464,4,-0.416,22.88,10,2012
18835,15.9,2,0.3,15.6,10,2012
8125,13.24,1,2.78,10.46,10,2012
25736,17.0766,3,-2.0034,19.08,10,2012
2060,6.09,1,-8.95,15.04,10,2012
2063,3.336,2,0.256,3.08,10,2012
25734,5.724,1,-1.086,6.81,10,2012
28158,1564.56,4,172.08,1392.48,10,2013
679,25.704,2,-17.136,42.84,10,2013
21391,2189.0898,6,541.3698,1647.72,10,2014
19053,709.56,4,212.76,496.8,10,2014
19052,444.5415,3,135.9315,308.61,10,2014
17582,877.02,2,394.62,482.4,10,2014
21795,568.215,3,-79.605,647.82,10,2014
29642,402.084,3,-44.676,446.76,10,2014
17581,223.83,3,58.14,165.69,10,2014
3323,415.62,3,8.28,407.34,10,2014
3324,662.19296,8,197.71296,464.48,10,2014
28744,266.22,2,69.18,197.04,10,2014
29674,329.712,1,94.782,234.93,10,2014
21438,249.18,2,59.76,189.42,10,2014
5781,526.40508,3,188.78508,337.62,10,2014
9084,204.96,3,53.28,151.68,10,2014
21436,109.32,4,12,97.32,10,2014
24141,224.262,2,34.842,189.42,10,2014
37960,356.85,5,60.6645,296.1855,10,2014
6353,212.208,4,-74.352,286.56,10,2014
5923,67.78928,1,-11.57072,79.36,10,2014
37961,251.58,7,113.211,138.369,10,2014
28743,71.91,3,20.79,51.12,10,2014
21392,137.8962,2,18.2562,119.64,10,2014
26547,61.02,2,0,61.02,10,2014
5780,170.92,2,82.04,88.88,10,2014
17580,141.48,4,9.84,131.64,10,2014
29641,76.815,5,20.415,56.4,10,2014
40105,118.65,5,19.775,98.875,10,2014
26548,29.28,2,2.34,26.94,10,2014
29821,63.7938,7,-0.8862,64.68,10,2014
29823,59.6604,4,20.7804,38.88,10,2014
38629,81.438,7,-65.1504,146.5884,10,2014
9759,50.72,4,-49.52,100.24,10,2014
4845,48.912,1,-5.508,54.42,10,2014
16654,74.85,5,26.85,48,10,2014
21390,24.2526,2,1.7526,22.5,10,2014
38628,61.542,1,-13.3341,74.8761,10,2014
21437,55.65,5,19.95,35.7,10,2014
21393,25.149,2,4.209,20.94,10,2014
23048,17.4051,3,-1.1349,18.54,10,2014
4712,38.16,4,-24.24,62.4,10,2014
3322,21.06,3,3.12,17.94,10,2014
31383,19.99,1,6.7966,13.1934,10,2014
40104,33.282,3,-27.735,61.017,10,2014
29822,17.3886,1,3.3186,14.07,10,2014
50605,35.76,2,9.6,26.16,10,2014
9758,20.288,2,-23.352,43.64,10,2014
40828,55.616,2,5.5616,50.0544,10,2014
9760,31.168,4,-16.432,47.6,10,2014
21389,11.8773,3,4.2273,7.65,10,2014
23049,7.6479,1,-1.3221,8.97,10,2014
40106,14.76,5,4.9815,9.7785,10,2014
31384,6.16,2,2.9568,3.2032,10,2014
4846,59.16,3,10.02,49.14,10,2014
21388,19.9863,3,-10.6137,30.6,10,2014
18343,47.49,2,-39.93,87.42,11,2011
40724,199.9,5,39.98,159.92,11,2011
16464,51.6,5,22.65,28.95,11,2011
32782,3.76,2,1.316,2.444,11,2011
22082,1792.98,7,394.38,1398.6,11,2012
36483,748.752,8,-162.2296,910.9816,11,2012
38971,446.068,4,0,446.068,11,2012
29598,760.38,2,144.42,615.96,11,2012
41381,694.8,8,340.32,354.48,11,2012
1208,143.4,5,61.6,81.8,11,2012
38967,259.98,2,88.3932,171.5868,11,2012
32096,283.92,5,17.745,266.175,11,2012
29599,336.6,2,158.16,178.44,11,2012
1358,203.2,10,4,199.2,11,2012
31681,375.4575,3,-157.0095,532.467,11,2012
1053,185.52,4,31.52,154,11,2012
12276,206.82,5,36.72,170.1,11,2012
38968,170.98,1,32.4862,138.4938,11,2012
34359,83.97,3,23.5116,60.4584,11,2012
14999,149.898,2,23.538,126.36,11,2012
27823,151.2,2,0,151.2,11,2012
38970,154.9,5,69.705,85.195,11,2012
34360,104.97,3,7.3479,97.6221,11,2012
43338,85.5,2,18.78,66.72,11,2012
45169,153.192,2,-134.088,287.28,11,2012
24728,329.94,3,13.14,316.8,11,2012
41382,168.96,2,8.4,160.56,11,2012
24726,129.15,3,23.22,105.93,11,2012
8588,194.528,2,-17.032,211.56,11,2012
19443,133.488,3,28.098,105.39,11,2012
1207,93.84,3,28.14,65.7,11,2012
12277,99.792,7,-13.398,113.19,11,2012
41383,100.5,2,25.08,75.42,11,2012
35635,113.82,3,53.4954,60.3246,11,2012
45066,123.6,4,40.68,82.92,11,2012
12278,105.408,4,40.968,64.44,11,2012
1206,36.6,5,4.7,31.9,11,2012
45065,241.32,2,82.02,159.3,11,2012
38969,38.97,3,4.6764,34.2936,11,2012
31682,83.976,3,-1.0497,85.0257,11,2012
28830,86.88,2,14.76,72.12,11,2012
1209,60.264,3,-6.036,66.3,11,2012
38965,40.08,6,19.2384,20.8416,11,2012
28928,44.1702,2,-19.1898,63.36,11,2012
38966,59.94,3,28.1718,31.7682,11,2012
20050,179.46,6,71.64,107.82,11,2012
13430,59.31,3,24.84,34.47,11,2012
35634,107.97,3,22.6737,85.2963,11,2012
20051,120.42,9,45.63,74.79,11,2012
19442,84.321,9,22.221,62.1,11,2012
9115,37.696,4,2.816,34.88,11,2012
28927,81.9486,3,-57.2814,139.23,11,2012
47370,13.26,1,6.09,7.17,11,2012
24727,66.84,4,21.96,44.88,11,2012
7118,31.968,3,-13.872,45.84,11,2012
35090,29.79,3,12.5118,17.2782,11,2012
7117,16.17,7,-34.51,50.68,11,2012
41380,25.23,1,4.02,21.21,11,2012
27822,18.5553,3,-2.5047,21.06,11,2012
19444,15.768,1,3.678,12.09,11,2012
32258,6.24,2,3.0576,3.1824,11,2012
45064,6.66,1,0.57,6.09,11,2012
12035,2899.89,7,927.78,1972.11,11,2013
40946,3406.664,8,160.3136,3246.3504,11,2013
32751,3040,8,1459.2,1580.8,11,2013
49003,654.48,4,163.56,490.92,11,2013
33538,494.982,3,-115.4958,610.4778,11,2013
25586,634.392,4,77.472,556.92,11,2013
28265,417.42,6,45.9,371.52,11,2013
698,151.76,4,75.84,75.92,11,2013
40949,595.38,6,297.69,297.69,11,2013
11160,164.7,3,29.61,135.09,11,2013
8788,314.784,4,31.424,283.36,11,2013
37220,313.176,2,-120.0508,433.2268,11,2013
32749,91.68,3,45.84,45.84,11,2013
15624,265.26,2,13.26,252,11,2013
40420,78.759,9,-57.7566,136.5156,11,2013
699,33.72,3,9.06,24.66,11,2013
51117,52.92,1,24.33,28.59,11,2013
45310,128.37,1,55.17,73.2,11,2013
32748,70.98,7,34.7802,36.1998,11,2013
39681,13.36,2,6.4128,6.9472,11,2013
5135,41.16,3,11.52,29.64,11,2013
32750,33.75,5,16.875,16.875,11,2013
5134,68.3,5,21.1,47.2,11,2013
7168,56.88,9,-4.32,61.2,11,2013
40948,64.96,2,19.488,45.472,11,2013
39680,59.97,3,14.9925,44.9775,11,2013
5136,27.3,3,11.46,15.84,11,2013
51118,23.64,4,8.4,15.24,11,2013
42754,14.01,1,5.16,8.85,11,2013
40947,37.17,9,10.4076,26.7624,11,2013
5137,17.48,2,2.08,15.4,11,2013
39025,17.856,4,4.2408,13.6152,11,2013
36570,3.744,4,-2.6208,6.3648,11,2013
3670,18.684,3,-8.136,26.82,11,2013
7167,3.68,1,-0.28,3.96,11,2013
33369,7.312,2,2.5592,4.7528,11,2013
17894,676.485,5,195.285,481.2,11,2014
8480,2124.5,5,488.6,1635.9,11,2014
11556,954.54,3,305.37,649.17,11,2014
17895,775.62,3,139.59,636.03,11,2014
38616,979.95,5,264.5865,715.3635,11,2014
44850,2679.12,8,1098.24,1580.88,11,2014
15251,616.815,3,-382.455,999.27,11,2014
42259,1175.4,4,246.72,928.68,11,2014
42147,1758,4,70.32,1687.68,11,2014
4023,350.93672,2,125.85672,225.08,11,2014
38429,1879.96,4,545.1884,1334.7716,11,2014
17896,138.45,5,10.95,127.5,11,2014
15248,397.8,4,-175.08,572.88,11,2014
3080,316.1664,2,151.4064,164.76,11,2014
2943,656.46,7,-765.94,1422.4,11,2014
38432,828.6,3,240.294,588.306,11,2014
11555,263.1,5,49.95,213.15,11,2014
761,230.22,9,62.1,168.12,11,2014
15253,263.58,2,-131.82,395.4,11,2014
15252,144.585,9,-0.135,144.72,11,2014
31807,126.3,3,40.416,85.884,11,2014
46926,354.564,6,-590.976,945.54,11,2014
46506,220.56,4,41.88,178.68,11,2014
17538,258.264,2,-27.396,285.66,11,2014
17893,189,14,60.48,128.52,11,2014
9856,97.8,10,11.6,86.2,11,2014
31025,249.06,2,12.42,236.64,11,2014
46104,570.9,1,205.5,365.4,11,2014
15247,158.13,7,-63.42,221.55,11,2014
3083,348.16,8,80,268.16,11,2014
6243,263.6,4,71.12,192.48,11,2014
15249,521.22,7,-260.61,781.83,11,2014
4024,136.14,3,10.86,125.28,11,2014
6874,250.95708,3,39.69708,211.26,11,2014
17892,58.98,2,12.36,46.62,11,2014
38617,135.3,5,37.884,97.416,11,2014
38428,257.94,3,67.0644,190.8756,11,2014
31179,240.336,4,-136.224,376.56,11,2014
3082,83.6,5,35.9,47.7,11,2014
6941,79.9,5,31.9,48,11,2014
41616,145.5,1,8.73,136.77,11,2014
6873,436.4,5,-38.2,474.6,11,2014
18831,119.28,4,35.76,83.52,11,2014
47334,145.5,1,8.73,136.77,11,2014
32727,220.752,8,-40.4712,261.2232,11,2014
18832,86.4,6,4.32,82.08,11,2014
12790,207.12,4,76.56,130.56,11,2014
31181,146.592,8,7.152,139.44,11,2014
31264,96.3,6,7.56,88.74,11,2014
49433,91.68,2,-103.14,194.82,11,2014
27690,205.7286,2,-45.1314,250.86,11,2014
34927,213.136,7,23.9778,189.1582,11,2014
42952,59.82,2,12.54,47.28,11,2014
42148,162.84,4,78.12,84.72,11,2014
31178,189.432,6,-22.248,211.68,11,2014
15250,107.55,5,-30.15,137.7,11,2014
41780,43.47,1,2.16,41.31,11,2014
6245,71.6,10,13.6,58,11,2014
16817,103.2,4,44.28,58.92,11,2014
38431,89.98,2,43.1904,46.7896,11,2014
11554,80.85,7,19.32,61.53,11,2014
28153,88.2,4,6.96,81.24,11,2014
36431,93.344,4,32.6704,60.6736,11,2014
44849,73.32,4,13.92,59.4,11,2014
24964,49.68,3,6.93,42.75,11,2014
2941,59.76,3,-25.92,85.68,11,2014
3081,42.6,2,15.32,27.28,11,2014
2942,60.732,7,-3.108,63.84,11,2014
20624,26.82,3,6.12,20.7,11,2014
34926,52.272,3,9.801,42.471,11,2014
31180,45.72,4,-21.36,67.08,11,2014
11557,70.05,5,25.8,44.25,11,2014
42149,46.41,1,21.81,24.6,11,2014
49431,27.252,1,-6.828,34.08,11,2014
8479,26,5,9.8,16.2,11,2014
2940,43.752,2,-0.768,44.52,11,2014
7734,68.6,2,26.72,41.88,11,2014
2944,45.408,4,-25.792,71.2,11,2014
48747,13.158,1,-27.642,40.8,11,2014
36430,58.73,7,14.6825,44.0475,11,2014
49430,10.548,1,-5.022,15.57,11,2014
35149,33.568,8,-53.7088,87.2768,11,2014
49428,17.64,2,-18.54,36.18,11,2014
42146,18.84,1,1.5,17.34,11,2014
31808,38.04,2,12.1728,25.8672,11,2014
20519,11.607,2,-3.993,15.6,11,2014
38430,27.46,2,9.8856,17.5744,11,2014
46105,12.57,1,3.87,8.7,11,2014
32866,12.84,3,3.7236,9.1164,11,2014
49435,9.564,1,-9.096,18.66,11,2014
49429,6.996,1,-8.424,15.42,11,2014
6872,20.88,2,0.2,20.68,11,2014
49432,4.14,1,-2.49,6.63,11,2014
49434,5.928,1,-2.232,8.16,11,2014
42258,11.76,1,5.64,6.12,11,2014
27691,23.5956,4,-17.9244,41.52,11,2014
45794,2616.96,4,1151.4,1465.56,12,2011
45798,1207.56,4,0,1207.56,12,2011
40528,946.764,6,-694.2936,1641.0576,12,2011
45797,1061.04,8,53.04,1008,12,2011
37428,767.214,14,161.9674,605.2466,12,2011
2371,1587.168,6,218.208,1368.96,12,2011
18889,182.304,4,-54.696,237,12,2011
16038,281.88,2,76.08,205.8,12,2011
27131,278.6652,2,-12.0348,290.7,12,2011
49658,105.18,2,25.2,79.98,12,2011
19126,87.96,4,40.44,47.52,12,2011
8759,312.12,3,-280.92,593.04,12,2011
39635,498,5,184.26,313.74,12,2011
5830,487.88,2,97.56,390.32,12,2011
39967,182.352,3,-18.2352,200.5872,12,2011
19182,811.944,7,-27.216,839.16,12,2011
28131,160.356,4,-13.524,173.88,12,2011
19125,86.58,2,40.68,45.9,12,2011
49659,52.98,1,0.51,52.47,12,2011
28138,251.0676,2,-31.8924,282.96,12,2011
35849,230.28,3,23.028,207.252,12,2011
28132,222.855,1,-34.905,257.76,12,2011
8760,110.856,3,-105.324,216.18,12,2011
19183,262.95,5,63,199.95,12,2011
19185,273.87,4,83.67,190.2,12,2011
16037,79.29,3,32.49,46.8,12,2011
16040,97.92,2,35.22,62.7,12,2011
45801,54,4,17.28,36.72,12,2011
16042,55.86,2,6.12,49.74,12,2011
45799,25.29,1,1.26,24.03,12,2011
39968,118.16,2,-25.109,143.269,12,2011
45800,44.82,2,19.68,25.14,12,2011
28133,79.5804,4,11.4204,68.16,12,2011
7565,70.74,3,33.24,37.5,12,2011
45796,41.28,4,19.32,21.96,12,2011
28134,226.8,3,0,226.8,12,2011
16039,51.6,4,20.04,31.56,12,2011
7564,54.56,2,19.64,34.92,12,2011
19186,96.57,3,36.63,59.94,12,2011
16043,51.3,9,21.33,29.97,12,2011
45374,32.19,1,12.21,19.98,12,2011
19184,53.04,4,18,35.04,12,2011
5829,26.8,5,11.2,15.6,12,2011
19127,21.3,2,5.28,16.02,12,2011
27130,32.3406,9,1.0206,31.32,12,2011
45795,15.48,1,2.61,12.87,12,2011
15020,207.72,3,-191.16,398.88,12,2011
28137,65.8314,2,1.7514,64.08,12,2011
28135,80.178,2,-6.762,86.94,12,2011
28136,46.4385,5,15.5385,30.9,12,2011
39075,37.056,3,13.896,23.16,12,2011
39634,23.92,4,11.7208,12.1992,12,2011
34264,30.016,4,3.0016,27.0144,12,2011
34263,32.952,6,-19.7712,52.7232,12,2011
2370,31.52,8,6.24,25.28,12,2011
32473,11.56,4,5.4332,6.1268,12,2011
39668,4.984,1,-8.4728,13.4568,12,2011
35850,12.84,3,5.778,7.062,12,2011
39072,10.98,1,2.9646,8.0154,12,2011
16041,89.16,4,27.6,61.56,12,2011
39073,7.86,3,3.6156,4.2444,12,2011
